CCOC(=O)c1ccc2cc(C(=O)O)ccc2c1,397
C1CCCN(CC1)C(=O)C2=CC=CC(=C2)C(=O)N,403
C1=CC(=CC=C1C(=O)O)[O-],420
CC(=C1C=CC=CC1C2=CC=C(C=C2)OCC(CO)O)C,373
CC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)OC3=CC4=C(C=C3)C(=O)N(C4=O)C5=CC=CC(=C5)N6C(=O)C7=C(C6=O)C=C(C=C7)C,493
FC(=C(F)F)Cl,360
C=CCl,348
ClC(C=C)=C,225
C=COC(=O)CCl,304
Cl/C(F)=C(F)/F,373
OC(=O)c1ccc(cc1)C(=O)O.OCCCO,327
OC(=O)CCC(=O)O.OCCCO,232
OC(=O)CCC(=O)O.OCCO,267
OC(=O)CCCCCCCCC(=O)O.OCCO,244
OC(=O)c1ccc(cc1)C(=O)O.OCCCCO,313
OC(=O)CCC(=O)O.OCCCCO,237
OC(=O)CCCCCCCCC(=O)O.OCCCCO,214
OC(=O)c1cccc(c1)C(=O)O.OCCCCO,297
OC(=O)CCCCC(=O)O.OCCCCO,202
OC(=O)c1ccc(cc1)C(=O)O.Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O,472
OC(=O)c1cc(ccc1)C(=O)O.Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O,462
OC(=O)CCCCCCCCC(=O)O.NCCCCCCCCCCN,323
NCCCCCCN.OC(=O)CCCCCCCCCCC(=O)O,319
OC(=O)CCCCCCCCC(=O)O.NCCCCCCN,323
OC(=O)CCCCCCCC(=O)O.NCCCCCCN,332
NCCCCCCN.OC(=O)CCCCC(=O)O,324
OC(=O)CCCCC(=O)O.OCCCO,215
OC(=O)CCC(=O)O.OCCCCCCO,220
OC(=O)CCCCCCCCC(=O)O.OCCCCCCO,213
OC(=O)c1ccccc1C(=O)O.OCCO,297
OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O.OCCO,392
OC(=O)c1cccc(c1)C(=O)O.OCCO,324
OC(=O)CCCCC(=O)O.OCCO,230
OC(=O)c1ccc(cc1)C(=O)O.OCC1CCC(CC1)CO,364
C1CCCCCOC(=O)CCCCC(=O)OCCCC1,217
C1CCC(=O)OCCOC(=O)C1,233
C1CCCCC(=O)OCCOC(=O)CCC1,243
C1CC(=O)OCCOC1=O,272
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,401
C1COC2=C(C=CC1=C2)C(=O)OOC(=O)C3=CC=CC=C3,355
CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O.C(=O)(O)O,423
CCOC1=NC2N=C(c3cccc(-c4ccc5c(-c6ccccc6)c(C#N)c(OCC)nc5n4)c3)C=CC2C(c2ccccc2)=C1C#N,368
c1ccc2c(c1)B1c3ccccc3-c3ccccc3N1c1ccccc1-2,344
COc1ccc(N(c2ccc(OC)cc2)c2ccc3cnn(-c4ccc(OC)cc4)c3c2)cc1,312
COc1ccc(N(c2ccc(OC)cc2)c2ccc3c(cnn3-c3ccc(OC)cc3)c2)cc1,309
c1ccc(N(c2ccccc2)c2ccc3cnn(-c4ccccc4)c3c2)cc1,308
c1ccc(N(c2ccccc2)c2ccc3c(cnn3-c3ccccc3)c2)cc1,309
CCn1c2ccccc2c2ccc(-n3c4ccccc4c4ccccc43)cc21,340
CCCCCCc1ccc(-c2cc(-c3ccccc3)c3cc(N)ccc3n2)cc1,288
Nc1ccc2nc(-c3ccccc3N)cc(-c3ccccc3)c2c1,334
C=CC(=O)OCc1ccccc1,279
C=CC(=O)Oc2ccc(c1ccccc1)cc2,383
C=CC(=O)Oc1ccccc1C(C)(C)C,345
C=CC(=O)Oc1ccc(C(C)(C)C)cc1,344
C=CC(=O)OCC(C)C#N,324
C=CC(=O)OCCC#N,277
C=CC(=O)OC(C)C#N,339
C=CC(=O)OCC(C)C(C)CC,258
C=CC(=O)Oc1cccc(C(=O)OCC)c1,297
C=CC(=O)OCCCOCC,218
C=CC(=O)OF,288
C=CC(=O)OCC(F)(F)C(F)(F)C(=O)C(F)(F)F,218
C=CC(=O)OC(F)(C(F)(F)F)C(F)(F)F,283
C=CC(=O)OC(C)CCCCC,235
C=CC(=O)OCCCCCC,216
C=CC(=O)OCC(C)C,249
C=CC(=O)Oc1cccc(C(=O)OC)c1,311
C=CC(=O)Oc1ccc(C(=O)OC)cc1,340
C=CC(=O)Oc1ccc(OC)cc1,324
C=CC(=O)OCCC(C)C,228
C=CC(=O)OCC(C)CCC,235
C=CC(=O)Oc2ccc1ccccc1c2,358
C=CC(=O)OCC(F)(F)C(F)(F)C(=O)C(F)(F)C(F)(F)F,224
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,236
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,238
C=CC(=O)OC(CC)CC,267
C=CC(=O)OCCCCCCCCCCCCCC,297
C=CC(=O)OCCC(=O)C(F)(F)C(F)F,251
C=CC(=O)Oc1ccccc1C,325
C=CC(=O)OCC(F)(F)F,263
C=CC(=O)OCCC(=O)CC(F)(F)F,235
C=CC(=O)OCC(F)(F)C(F)(F)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,205
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,234
C=CC(=O)Oc1ccc(C(=O)OCCCC)cc1,286
C=CC(=O)Oc1ccc(Cl)cc1Cl,333
C=CC(=O)OCCCC#N,233
C=CC(=O)Oc1cccc(N(C)C)c1,320
C=CC(=O)Oc1ccc(C(=O)OCC)cc1,310
C=CC(=O)OCCOCC,223
C=CC(=O)OCC(CC)CC,223
C=CC(=O)OCCC(=O)CC(F)(F)C(F)(F)C(F)(F)F,228
C=CC(=O)OCC(F)(F)C(F)C(F)(F)F,251
C=CC(=O)OCCCCCCCCC,215
C=CC(=O)OCCCCC,216
C=CC(=O)OCCC(=O)CCC(=O)C(F)(F)C(F)F,233
C=CC(=O)Oc1ccc(C)cc1,316
C=CC(=O)OCc1ccccc1,279
C=CC(=O)Oc2ccc(c1ccccc1)cc2,383
C=CC(=O)Oc1ccccc1C(C)(C)C,345
C=CC(=O)Oc1ccc(C(C)(C)C)cc1,344
C=CC(=O)O/C/1=C/C=C\C=Cl1,326
C=CC(=O)Oc1ccc(cc1)Cl,331
C=CC(=O)OCC(C)C#N,324
C=CC(=O)OCCC#N,277
C=CC(=O)OC(C)C#N,339
C=CC(=O)OCC(C)C(C)CC,258
C=CC(=O)Oc1cccc(C(=O)OCC)c1,297
C=CC(=O)OCCCOCC,218
CCOC(=O)C=C,249
C=CC(=O)OF,288
C=CC(=O)OC(F)(C(F)(F)F)C(F)(F)F,283
C=CC(=O)OC(C)CCCCC,235
C=CC(=O)OCCCCCC,216
C=CC(=O)OCC(C)C,249
C=CC(=O)Oc1cccc(C(=O)OC)c1,311
C=CC(=O)Oc1ccc(C(=O)OC)cc1,340
C=CC(=O)Oc1ccc(OC)cc1,324
C=CC(=O)Oc1ccc(CCCOC)cc1,198
C=CC(=O)OCC(C)CC,241
C=CC(=O)OCCC(C)C,228
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,238
C=CC(=O)OCCCCCCCCCCCCCC,297
C=CC(=O)OCCC(=O)C(F)(F)C(F)F,251
C=CC(=O)Oc1ccccc1C,325
C=CC(=O)OCC(F)(F)F,263
C=CC(=O)OCCC(=O)CC(F)(F)F,235
C=CC(=O)OCC(F)(F)C(F)(F)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,205
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,234
C=CC(=O)Oc1ccc(C(=O)OCCCC)cc1,286
C=CC(=O)Oc1ccc(Cl)cc1Cl,333
C=CC(=O)OCCCC#N,233
C=CC(=O)Oc1cccc(N(C)C)c1,320
C=CC(=O)Oc1ccc(C(=O)OCC)cc1,310
C=CC(=O)OCCOCC,223
C=CC(=O)OCC(CC)CC,223
C=CC(=O)OCCC(=O)CC(F)(F)C(F)(F)C(F)(F)F,228
C=CC(=O)OCC(F)(F)C(F)C(F)(F)F,251
C=CC(=O)OCCCCCCCCC,215
C=CC(=O)OCCCCC,216
C=CC(=O)OCCC(=O)CCC(=O)C(F)(F)C(F)F,233
C=CC(=O)Oc1ccc(C)cc1,316
C=CC(=O)OC(C)(C)C,311
C=CC(=O)OC1CCCCC1,289
C=CC(=O)OCC#N,296
C=CC(=O)NC(C)CC,390
C=CC(=O)NC(C)(C)C,401
C=CC(=O)NC(C)C,403
C=CC(=O)OCCCCCCC,213
C=CC(=O)OCC,251
C=CC(=O)OC(C)CC,253
C=CC(=O)OCCCCC,257
CCCCOC(=O)C=C,219
CC(OC(=O)C=C)CC,250
CCOC(=O)C=C,249
CCCCCCOC(=O)C=C,308
CCCOC(=O)C=C,236
CCCCCCCOC(=O)C=C,213
CC(C)OC(=O)C=C,270
COC(=O)C=C,283
CCCCOC(=O)C=C,219
CC(OC(=O)C=C)CC,250
CCCCCCOC(=O)C=C,308
CCCCCCCOC(=O)C=C,213
CC(C)OC(=O)C=C,270
COC(=O)C=C,283
OC(=O)C=C,374
CCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C,311
CCCCCCCCOC(=O)C=C,208
CCCCC(COC(=O)C=C)CC,221
CCCCCCCCNC(=O)C=C,220
CCCOC(=O)C(=C)Cl,344
CCOC(=O)C(=C)Cl,366
CCCCOC(=O)C(=C)Cl,330
OC(=O)c1ccc(cc1)C(=O)O.OCCO,344
C=C(Cl)C(=O)OC(C)CC,347
ClCCOC(C(C)=C)=O,365
CCOC(C(Cl)=C)=O,366
C=CC(OCCCC)=O,219
C=CC(OCCC)=O,229
C=CC(OCCCCCCC)=O,235
C=CC(OCC(C)C)=O,249
C=C(C)C(=O)OCCCCCCCC,253
C=C(C)C(=O)OCCCCCC,268
C=C(C#N)C(=O)OC,433
C=C(C)C(=O)OC1CCCCC1,356
CC(=C)C(=O)OCCc1ccccc1,270
C=C(C)C(=O)OCC(CC)CC,284
C=C(C)C(=O)OCCCC,293
C=C(C)C(=O)OC(C)OC,293
CCCCCCOC(=O)C(=C)C#N,359
CC(=C)C(=O)OCC(C)(C)C,306
C=C(Cl)C(=O)OCCC,344
C=C(Cl)C(=O)OC1CCCCC1,387
C=C(C)C(=O)Oc1ccccc1,393
CCCCCCCCCCCCOC(=O)C(=C)C,270
FC(F)C(F)(F)COC(=O)C(=C),249
C=CC(OCCCCCCCCC)=O,215
C=CC(OCCCCCC)=O,216
O=C(OCCCCCCCCCCCC)C(C)=C,218
C=COC(=O)CCC,278
CC(=C)C(=O)OCCO,359
COC(C(C)=C)=O,378
OC(C=C)=O,379
CC(C)OC(C(C)=C)=O,380
CC(=O)C1=CC=C(C=C1)C(=O)OCCOC,345
CCCOC(=O)C(=C)C,308
CC(C)(OC(C=C)=O)C,315
FC(F)(F)C(OC=C)=O,319
CCOC(C(C)=C)=O,324
CC(C)OC(C(C)=C)=O,327
C=CC(=O)OCCOC(=O)N1CCCC1,316
C=C(C)C(=O)Oc1cccc(-c2ccc(N(c3ccc(-c4cccc(OC(=O)C(=C)C)c4)cc3)c3ccc(-c4cccc(OC(=O)C(=C)C)c4)cc3)cc2)c1,331
C=C(C)C(=O)N(/N=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,314
C=C(C)C(=O)N(/N=C/c1ccc2c(c1)c1ccccc1n2CC)c1ccccc1,316
C=C(C)C(=O)Oc1cc(N(CC)CC)ccc1/C=N/N(c1ccccc1)c1ccccc1,282
CC(C)(C)OC(=O)Oc1cc2c(cc1OC(=O)OC(C)(C)C)C1(CC(C)(C)C3=CC(OC(=O)OC(C)(C)C)C(OC(=O)OC(C)(C)C)C=C31)CC2(C)C,332
CN(CCO)c1ccc(/C=C/C2=CC(=C(C#N)C(=O)OCc3ccc(Oc4c(F)c(F)c(F)c(F)c4F)cc3)CC(C)(C)C2)cc1,435
CN(CCO)c1ccc(/C=C/C2=C/C(=C(\C#N)C(=O)OCCc3ccccc3)CC(C)(C)C2)cc1,450
COC(=O)/C(C#N)=C1/C=C(/C=C/c2ccc(N(C)CCO)cc2)CC(C)(C)C1,480
C=CC(C=C)OC(=O)CCCCOc1ccc(-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc(-c6ccc(OCCCCC(=O)OC(C=C)C=C)cc6)s5)ccc3-4)s2)cc1,318
C=C(C)C(=O)OCC(=O)Oc1ccc(OC)cc1,396
C=C(C)C(=O)OCC(=O)Nc1ccccc1,374
C=CC#N,383
FC(=C)F,242
BrC=C,373
CC=C.[C-]#[O+],312
C=C.[C-]#[O+],291
C=CC=C,268
CCC=CC=C,197
C1CC=CC1,178
C=CC(=C)CCCC,192
C=COCCCCCCC,194
C=CCOCCCCCC,188
C=CCOCCCC,194
C=C,195
C=CC(=C)CCC,196
CCCCCCCCCCOC=C,197
C=C(C)C,199
C=CC(=C)C,203
C=COCCCCC,207
C=COCC(CC)CCCC,207
C=COCCCCCC,209
C=C/C=C/C,213
C=CCCCCC,220
C=CC(C(C)C)=C,221
CCCCC=C,223
C=CCCC,223
C=CCC,228
CC=C,233
FC(F)=C,233
C=CCCCC(C)C,239
BrC(C=C)=C,241
C=COCC(C)C,251
C=COCC,254
C=CCCC(C)C,259
C=COC(C)C,270
C=CC(=C)C(C)(C)C,293
C=CC(F)(F)F,300
C=CCC(C)C,302
C=CCCC1CCCCC1,313
C=CC(F)(F)C(F)(F)F,314
C=CC(NCCCC)=O,319
CC(C)C=C,323
FC(F)(F)/C(F)=C(F)\F,425
C=CC(F)(F)C(F)(F)C(F)(F)F,331
C=CCC1CCCC1,333
C=CCO,358
C=CC#N,378
C=CN1CCCC1=O,418
C=C=O,206
CC=C=C,269
C=CC(C=O)CC,324
C(=C(c1ccccc1)c1ccccc1)c1cn(C=C(c2ccccc2)c2ccccc2)c2ccccc12,310
C(=C(c1ccccc1)c1ccccc1)N(C=C(c1ccccc1)c1ccccc1)c1ccc(N(C=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,381
C/C(=C/N(/C=C(\C)c1ccccc1)c1ccc(N(/C=C(\C)c2ccccc2)c2ccccc2)cc1)c1ccccc1,332
CCCC(C)(C)[Si](C)(C)N1C(=O)C=CC1=O,477
C[Si]1(C)C2=CCCC=C2C(c2nc(C3=C(c4ccccc4)[Si](C)(C)C4=CCCC=C43)nc(C3=C(c4ccccc4)[Si](C)(C)c4ccccc43)n2)=C1c1ccccc1,385
Brc1cccc(C2=CC=C(c3cccc(Br)c3)[Si]23c2ccccc2-c2ccccc23)c1,325
CCCCCCCCOc1cc(/C=C/c2ccc(C#N)cc2)c(OCCCCCCCC)cc1/C=C/c1ccncc1,336
CCCCCCCCCc1ccc(/C=C/c2cc(OCCCCCCCC)c(/C=C/c3ccncc3)cc2OCCCCCCCC)cc1,345
Cc1ccc(N(C=C(c2ccccc2)c2ccccc2)C=C(c2ccccc2)c2ccccc2)cc1,349
C=C(C)C(=O)N(/N=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,314
C=C(C)C(=O)N(/N=C/c1ccc2c(c1)c1ccccc1n2CC)c1ccccc1,316
CC(C)n1c2cc(C=C(c3ccccc3)c3ccccc3)ccc2c2ccc(C=C(c3ccccc3)c3ccccc3)cc21,353
C=COCCN(/N=C/c1ccc2c(c1)c1ccccc1n2CC)c1ccccc1,293
CC1(C)CC(/C=C/c2ccc(N(CCO)c3ccccc3)cc2)=C/C(=C(/C#N)S(C)(=O)=O)C1,507
C=C(C)C(=O)OCC(=O)Nc1ccccc1,374
CC(C)(C)[Si](C)(C)N1C(=O)C=CC1=O,489
Cc1ccc(C(=Cc2ccc(-c3ccc(C=C(c4ccc(C)cc4)c4ccc(C)cc4)cc3)cc2)c2ccc(C)cc2)cc1,350
Cc1ccc(N(c2ccc(C)cc2)c2ccc(/C=C/c3ccccc3)cc2)cc1,300
C(=C(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,337
CN(CCO)c1ccc(/C=C/C2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,488
N#Cc1ccc(-n2c(-c3ccc4ccccc4c3)nc3c4ccc(-c5ccc(C=C(c6ccccc6)c6ccccc6)cc5)cc4c4cc(-c5ccc(C=C(c6ccccc6)c6ccccc6)cc5)ccc4c32)cc1,431
CC1(C)OC(=C(C#N)C#N)C(C#N)=C1/C=C/c1ccc(-n2c3ccccc3c3ccccc32)cc1,438
CC1(C)OC(=C(C#N)C#N)C(C#N)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,437
O=C(/C=C(\O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,375
CC1(C)c2ccccc2N(c2ccc(C(=O)/C=C(\O)c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,351
CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)C4C=CC=CC43)c3nsnc23)c2ccccc21,337
CC1(C)c2ccccc2N(c2ccc(C(=O)C(=O)c3ccc(N4c5ccccc5C(C)(C)C5C=CC=CC54)cc3)cc2)C2C=CC=CC21,371
Cc1c(C=C(c2ccccc2)c2ccccc2)c2ccccc2n1CC(O)CSc1nnc(SCC(O)Cn2c(C)c(C=C(c3ccccc3)c3ccccc3)c3ccccc32)s1,353
Cc1c(C=C(c2ccccc2)c2ccccc2)c2ccccc2n1CC(O)CSc1ccc(Sc2ccc(SCC(O)Cn3c(C)c(C=C(c4ccccc4)c4ccccc4)c4ccccc43)cc2)cc1,344
C=CC(C=C)OC(=O)CCCCOc1ccc(-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc(-c6ccc(OCCCCC(=O)OC(C=C)C=C)cc6)s5)ccc3-4)s2)cc1,318
C=COCCN(/N=C/c1scc2c1OCCO2)c1ccccc1,288
C=C(C)C(=O)CCC(=O)Oc1ccc(C(C)=O)cc1,365
C=CC(=O)OCCOC(=O)N1CCCC1,316
C=Cc1ccccc1C(=O)OCCCC,339
C=Cc1ccc(C(=O)OCCCC)cc1,349
C=Cc1cc(C(C)(C)C)ccc1C,360
C=Cc1ccc(C(C)CCC)cc1,359
C=Cc1ccc(C(=O)N(CC)CC)cc1,375
C=Cc1ccccc1CCOC,347
C=Cc1ccc(CCOC)cc1,359
C=Cc1ccc(C(=O)CCCCC)cc1,339
C=Cc1ccccc1C(=O)OCCCCCC,318
C=Cc1ccc(C(=O)OCCCCCC)cc1,339
C=Cc1ccc(COCC(O)CC)cc1,319
C=Cc1ccccc1C(=O)OCC(C)(C)C,341
C=Cc1ccc(C(=O)OC(C)C)cc1,368
C=Cc1ccccc1COC(C)C,361
C=Cc1ccc(COC)cc1,350
C=Cc1ccc(C(=O)CCCCCCC)cc1,323
C=Cc2ccc(C(=O)Cc1ccccc1)cc2,351
C=Cc1ccc(C(=O)OCCC)cc1,365
C=Cc1ccc(OCCC)cc1,343
C=Cc2ccc(c1ccc(C)cc1)cc2,372
C=Cc1ccc(C(=O)CCCC)cc1,343
C=Cc2ccc(Cc1ccc(OC)cc1)cc2,376
C=Cc1ccc(C(C)(O)CCCCC)cc1,364
C=Cc1ccc(OC)cc1C,358
C=Cc2ccc(Oc1ccccc1)cc2,373
C=Cc1ccccc1C(=O)OCCCC,339
C=Cc1ccc(C(=O)OCCCC)cc1,349
C=Cc1cc(C(C)(C)C)ccc1C,360
C=Cc1ccc(C(C)CCC)cc1,359
C=Cc1ccc(C(=O)N(CC)CC)cc1,375
C=Cc1ccccc1CCOC,347
C=Cc1ccc(CCOC)cc1,359
C=Cc1ccc(C(=O)CCCCC)cc1,339
C=Cc1ccccc1C(=O)OCCCCCC,318
C=Cc1ccc(C(=O)OCCCCCC)cc1,339
C=Cc1ccc(COCC(O)CC)cc1,319
C=Cc1ccc(C(=O)OCC(C)C)cc1,363
C=Cc1ccccc1C(=O)OCC(C)(C)C,341
C=Cc1ccc(C(=O)OC(C)C)cc1,368
C=Cc1ccccc1COC(C)C,361
C=Cc1ccc(COC)cc1,350
C=Cc1ccc(C(=O)CCCCCCC)cc1,323
C=Cc2ccc(C(=O)Cc1ccccc1)cc2,351
C=Cc1ccc(C(=O)OCCC)cc1,365
C=Cc1ccc(OCCC)cc1,343
C=Cc2ccc(c1ccc(C)cc1)cc2,372
C=Cc1ccc(C(=O)CCCC)cc1,343
C=Cc2ccc(Cc1ccc(OC)cc1)cc2,376
C=Cc1ccc(C(C)(O)CCCCC)cc1,364
C=Cc1ccc(OC)cc1C,358
C=Cc2ccc(Oc1ccccc1)cc2,373
C=Cc1ccc(cc1)F,376
C=Cc1cc(F)ccc1F,374
C=Cc1ccc(cc1)Cl,398
C=Cc1ccccc1Cl,395
C=Cc1ccc(cc1)Br,411
C=Cc1ccccc1CO,433
C=Cc1ccc(CCCC)cc1,279
C=Cc1ccccc1OCCCCCCCC,286
C=CC1=CC=C(OCCCC)C=C1,320
C=Cc1ccc(OCCC)cc1,343
C=CC1CCCC1,348
C=Cc1ccc(C(C)CC)cc1,359
C=Cc1ccc(C(C)C)cc1,360
C=Cc1c(C)cccc1C(C)(C)C,360
C=Cc1ccc(OC)cc1,362
C=CC1=CC(Cl)=CC=C1,363
C=CC1=CC(C)=CC=C1,370
C=CC1=CC=CC=C1,373
C=CC1=CC=C(C)C=C1,374
C=CC1=C(F)C=CC(F)=C1,374
C=CC1=C(F)C=CC=C1,378
C=CC1=C(F)C(F)=C(F)C(F)=C1F,378
C=CC1=CC=C(F)C=C1,379
C=Cc1ccc(C)c(C)c1,384
C=Cc1c(C)cccc1F,384
C=Cc1ccc(C)cc1C,385
C=Cc1ccc(C(=O)OC)cc1,386
C=Cc1ccc(Cl)c(C)c1,387
C=Cc1ccc(Cl)cc1,389
C=Cc1ccccc1Cl,392
C=Cc1c(Cl)cccc1Cl,393
C=CC1(C)C=CC(C)=CC1,394
C=Cc1ccc(Cl)c(F)c1,395
C=Cc1ccc(CO)cc1,398
C=Cc1ccc(Cl)c(Cl)c1,401
C=Cc1ccc(C(C)(C)C)cc1,402
C=Cc1ccc(Cl)cc1Cl,406
C=Cc1ccccc1C,409
C=C(C)c1ccccc1,409
C=Cc1ccc(-c2ccccc2)cc1,411
C=Cc1ccc(CO)cc1,413
C=Cc1ccncc1,415
C=Cc1cc(C)ccc1C,416
C=Cc1ccc(Br)cc1,417
C=Cc1ccc(Cl)cc1C,418
C1=CC(=C(F)F)C=CC1=C(F)F,363
C=Cc2ccc(C(=O)c1ccccc1)cc2,371
CC(C)(C)Oc1ccc(C(F)=C(F)F)c(F)c1F,475
C=CCc1ccccc1,333
C=Cn1c2ccccc2c2ccccc21,423
C=CCC1CCCCC1,348
C=C1C=CC(=C)C=C1,333
CCCCC(CC)CN1C(=O)c2cccc3c(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc(c23)C1=O,328
CCCCCCOc1c(-c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)cc(-c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)cc1-c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,396
C(=C(c1ccccc1)c1ccccc1)n1c2ccccc2c2cc(-c3ccccc3)ccc21,347
C1=CC(c2cc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)cc(-n3cccn3)c2)N=C1,413
c1ccc(C(=C(c2ccccc2)c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)ccc2-3)c2ccccc2)cc1,380
N#CC(=C(c1ccccc1)c1ccccc1)c1ccc(N(c2ccc(N(c3ccc(C(C#N)=C(c4ccccc4)c4ccccc4)cc3)c3ccc4ccccc4c3)cc2)c2ccc3ccccc3c2)cc1,453
N#CC(=C(c1ccccc1)c1ccccc1)c1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccc(C(C#N)=C(c4ccccc4)c4ccccc4)cc3)cc2)cc1,446
Cc1cc(C)c(B(c2ccc(C3=C(c4ccccc4)C(c4ccccc4)=C(c4ccc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)cc4)[Si]3(C)c3ccccc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,473
Cc1cc(C)c(B(c2ccc(C3=C(c4ccccc4)C(c4ccccc4)=C(c4ccc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)cc4)[Si]3(C)C)cc2)c2c(C)cc(C)cc2C)c(C)c1,454
